Time,YawBrTAxp,YawBrTAyp,PtfmTDxi,PtfmTDyi,PtfmTDzi,PtfmRDxi,PtfmRDyi,PtfmRDzi
88.2,-0.016038814585515423,0.00018588703724124763,-0.009449038786511014,-0.00010190358731354943,0.40809781683253027,1.2645924946858705e-05,-0.09051102019155255,3.848326543947113e-05
88.4,-0.015508219020579916,0.00025271481499383074,-0.009732880579734034,-0.00010520481734348322,0.39212904958486416,2.345174605751364e-05,-0.09128583700763962,4.3390325213215085e-05
88.6,-0.015449021545291758,0.00020176172932845934,-0.00998858628821229,-0.00010367559820893025,0.37408949104983913,2.1093791014492934e-05,-0.0919733733302884,4.6103861903897214e-05
88.8,-0.015712454430703852,9.880963743316266e-05,-0.010217567732868424,-0.00010007239918525889,0.3540895955894584,1.2447588635305442e-05,-0.09257484306974721,4.6532130268420394e-05
89.0,-0.016104491120482137,3.6857671060785475e-05,-0.010426157615379756,-9.723434886260422e-05,0.33225105617508083,4.867331281130315e-06,-0.09310554351770119,4.601653398957994e-05
89.2,-0.01666221255482501,4.679766399436961e-05,-0.010617000060985506,-9.598594474293943e-05,0.30869485659093476,6.814531039348969e-07,-0.09357346227580886,4.4004130430593e-05
89.4,-0.01747356303686305,6.52767295151218e-05,-0.01079338410535442,-9.475327917512347e-05,0.2835464591758788,-3.895624168008113e-06,-0.09398975330293854,3.993874310144181e-05
89.6,-0.018335857847303554,1.0685157263777982e-05,-0.010967750989620573,-9.144145629878356e-05,0.2569473967684744,-1.3992057014694914e-05,-0.0943892365925771,3.6721683912618306e-05
89.8,-0.018800154381955442,-0.00011872186215593732,-0.011157905111189971,-8.594194795971415e-05,0.2290538977821579,-2.9523710819539956e-05,-0.09481978515084215,3.8464635952863365e-05
90.0,-0.0185931969742602,-0.00024127023953688124,-0.011372196950862199,-8.078016825719666e-05,0.20002380297985442,-4.340257369399012e-05,-0.09530405310630535,4.465893038490474e-05
90.2,-0.01787137073869408,-0.00027502396268587996,-0.011601867753683505,-7.936525274567328e-05,0.17001062932729002,-4.6508188339559466e-05,-0.09581945666715523,4.944597898218671e-05
90.4,-0.016991956462351954,-0.00019932857225623125,-0.011830132393325506,-8.347243685891271e-05,0.1391726481156989,-3.442357722923773e-05,-0.09632053212795584,4.815580728695582e-05
90.6,-0.016202088684473415,-4.239192518455438e-05,-0.012044236200329867,-9.198001847775441e-05,0.10768098076840263,-1.0343029567205064e-05,-0.09676981377153869,4.271494257240868e-05
90.8,-0.015649114855422426,0.00014870247055814246,-0.012236348503802962,-0.00010152676599221697,0.07571238597411223,1.659105297715712e-05,-0.09714196894498754,3.85644428254757e-05
91.0,-0.015530262077675175,0.0003062761864637562,-0.01239895845056082,-0.00010813621011186665,0.04343682207557789,3.5476566641337236e-05,-0.09741436297776851,3.8131219938612344e-05
91.2,-0.016002157857526927,0.00034894035220896404,-0.012527448532669084,-0.00010896801399601603,0.01101775849361666,3.8365965210600596e-05,-0.09757475616786739,3.969898794580577e-05
91.4,-0.01690497862662268,0.00023856867928358943,-0.012628489105969708,-0.00010371023833508979,-0.02137687577559369,2.4110020083021717e-05,-0.09764210877968789,4.151753719499869e-05
91.6,-0.017781710642010225,3.3181766275050675e-05,-0.012719326678802071,-9.483528299122223e-05,-0.05357172918072764,-5.064842633380838e-07,-0.09766351096326523,4.386360815930239e-05
91.8,-0.018278310580258018,-0.000148861172945394,-0.012814669869123337,-8.631906560822718e-05,-0.0853949836103048,-2.452621589338135e-05,-0.09768002025122415,4.6123887864121076e-05
92.0,-0.018416865191043033,-0.00023060219765504278,-0.012917385066414974,-8.131673498313537e-05,-0.11668718418718547,-3.9370596721710114e-05,-0.09770229742491043,4.532384706929013e-05
92.2,-0.01840160733226634,-0.00022479506819692623,-0.013023900054447587,-8.055764246440886e-05,-0.1472954359331886,-4.261668669061411e-05,-0.0977233779944501,4.011475203573907e-05
92.4,-0.01825823598609932,-0.00018059257228664606,-0.013134531717802858,-8.288838828541109e-05,-0.177063523037805,-3.67898875839348e-05,-0.09774424350153496,3.418917388339326e-05
92.6,-0.01783491568126138,-0.00011568336886094667,-0.01325269239771742,-8.689258639942001e-05,-0.20583463134235785,-2.5543716526439025e-05,-0.09777201463681881,3.304848718807755e-05
92.8,-0.017123765559897884,-2.273223847116802e-05,-0.013374539835193325,-9.170470241815378e-05,-0.23346340801214494,-1.144400243350028e-05,-0.09779457114462171,3.74680949293427e-05
93.0,-0.01638839065918901,8.162266531249823e-05,-0.013486089290846213,-9.666130554779005e-05,-0.25981928295747486,3.2065268670100313e-06,-0.09777373849727103,4.248824954017725e-05
93.2,-0.015926954563599167,0.00015586632618773576,-0.013573002846338668,-0.0001008123398725933,-0.28477684847638823,1.5425488756873575e-05,-0.09767018662503006,4.341068936623178e-05
93.4,-0.01583740916518081,0.00018123348310780307,-0.013629900048756045,-0.00010310468369662282,-0.308209564307573,2.223009653786594e-05,-0.09746754356532474,4.048914633282043e-05
93.6,-0.016094505617787632,0.00017422896184773908,-0.0136587778668363,-0.00010286252102267174,-0.32999714437512173,2.167497976138832e-05,-0.09716963096961824,3.681723404062607e-05
93.8,-0.016711042521532545,0.00014330719423468532,-0.013663164543958798,-9.990125650034258e-05,-0.3500360355028055,1.3272086758317525e-05,-0.09678688739226082,3.394024009932769e-05
94.0,-0.01763651583408116,6.654638510324568e-05,-0.013649769075834763,-9.458065729835938e-05,-0.36823763216258326,-1.7524080744472105e-06,-0.09634039616673437,3.173266690064499e-05
94.2,-0.018548830056968595,-6.252930573857736e-05,-0.013633599704652954,-8.821927640653499e-05,-0.38451670758004386,-1.9747072069180812e-05,-0.09587330351574881,3.107873438744784e-05
94.4,-0.01896235531934621,-0.0001893408976744657,-0.01363309826680839,-8.30447564740295e-05,-0.3987893187429661,-3.456298239028708e-05,-0.09543678546307664,3.356238597022551e-05
94.6,-0.018646507321154825,-0.0002365307560846756,-0.013656272893825863,-8.113583696008104e-05,-0.41098378500189003,-4.0236658720553505e-05,-0.09505373331209943,3.795774866896491e-05
94.8,-0.017843831906012207,-0.00018502596393639884,-0.013693887309010399,-8.31268132497716e-05,-0.42104688481881164,-3.501522819465166e-05,-0.09470102092868748,3.96210044552829e-05
95.0,-0.017002115047483966,-8.702655810781546e-05,-0.013728683596921372,-8.776368867249916e-05,-0.42893667861992474,-2.2209089918528248e-05,-0.0943329064967952,3.5655403077382585e-05
95.2,-0.016377382498076437,2.930609838378532e-06,-0.013749113622117577,-9.297029845181666e-05,-0.4346137495145222,-7.20959631913659e-06,-0.0939164989477363,2.9016846975914284e-05
95.4,-0.01598459085756308,7.811000577299796e-05,-0.013751514602823593,-9.730084972266981e-05,-0.4380449091845466,5.874036601920312e-06,-0.09343886658892041,2.5321581186356935e-05
95.6,-0.015831161839673733,0.00014810601564594535,-0.013733236798893017,-0.00010018840231451734,-0.439213589773067,1.5098375601570291e-05,-0.09289118686949877,2.662808411551638e-05
95.8,-0.01599440281487711,0.00019115551018956468,-0.01369080512331105,-0.00010139025108950221,-0.43812075090903124,1.926817650442681e-05,-0.09226466449310523,3.0000849028709236e-05
96.0,-0.01645092057459059,0.00017283408998697777,-0.013625915268422857,-0.00010059909071979542,-0.434776173024558,1.7332428812967254e-05,-0.0915652858491692,3.199901067314699e-05
96.2,-0.016997995322120582,9.84820998288145e-05,-0.013548172383158814,-9.775149450222897e-05,-0.42919447678205946,9.319623560357632e-06,-0.090819969819871,3.2060533724346696e-05
96.4,-0.017445275152074564,1.0700336971878258e-05,-0.013468186766978613,-9.335925587193395e-05,-0.4214027389525748,-3.2366777886519432e-06,-0.09005889770325694,3.079960017620262e-05
96.6,-0.017788110348862563,-6.555510371498099e-05,-0.013390764191851048,-8.824189153973261e-05,-0.4114485351025623,-1.7778215804518513e-05,-0.08929828649877986,2.786587061904433e-05
96.8,-0.018063828113565435,-0.00013996826358107477,-0.0133181548435021,-8.346160661621106e-05,-0.3993955081306891,-3.1019082915813866e-05,-0.08854790407307689,2.331190910437286e-05
97.0,-0.018120242813101137,-0.0002076137719793122,-0.013256466881563816,-8.056324188550599e-05,-0.3853131968698182,-3.883311710597811e-05,-0.08782607232038865,1.9749009666063167e-05
97.2,-0.017703678841180272,-0.00021873281319997363,-0.013212622399643985,-8.120459418239888e-05,-0.3692764414299621,-3.706616179683106e-05,-0.08715115683473637,2.0462698530874014e-05
97.4,-0.01680730200370762,-0.00013048631281952774,-0.013183546580415149,-8.591645664300688e-05,-0.3513742408364156,-2.4243633298623793e-05,-0.0865142719584847,2.492256071139418e-05
97.6,-0.015808309426074856,2.5267989650369613e-05,-0.013152925515408496,-9.316138331392656e-05,-0.3317138983955748,-4.301592628398012e-06,-0.08587161692154008,2.8322402678092938e-05
97.8,-0.015168153317062755,0.0001599703661435358,-0.013102318195314828,-9.992123216040943e-05,-0.31041232828970994,1.4497671395679806e-05,-0.08517344155117822,2.6710018367976848e-05
98.0,-0.015075112267627332,0.0002136481093455539,-0.013023810012019205,-0.00010343940904801064,-0.2875869698150084,2.4531064278095182e-05,-0.08439732555463349,2.1327836765652825e-05
98.2,-0.01543253037954569,0.0001942414749954457,-0.012920981253666784,-0.00010268330333171958,-0.2633601290737683,2.294130409891624e-05,-0.0835520521693748,1.6583945812021815e-05
98.4,-0.01607245531063884,0.0001334821815259307,-0.012801820357616027,-9.850142224910917e-05,-0.2378675143350436,1.1903827148626938e-05,-0.0826604211672539,1.4858188067675005e-05
98.6,-0.01683695271189883,4.25895140604506e-05,-0.012675434359126849,-9.277412155170242e-05,-0.2112563598818229,-3.718246937188457e-06,-0.08175028068172398,1.5217567644504345e-05
98.8,-0.017481309458502597,-6.73822935492618e-05,-0.012554183058007339,-8.749519727459603e-05,-0.1836752166065951,-1.85997721778197e-05,-0.08085818201156048,1.6349804631210417e-05
99.0,-0.017712621831280362,-0.00015276363222159738,-0.012451322787719162,-8.417866178888357e-05,-0.1552698053659302,-2.8263604058328775e-05,-0.08002181369471774,1.8112225567081973e-05
99.2,-0.017439421474883775,-0.00016729906116075833,-0.012371986506578413,-8.342242344654886e-05,-0.12619005383466642,-3.068017219008444e-05,-0.07925658486567877,1.963601573432679e-05
99.4,-0.016883427749145453,-0.00011952620697333437,-0.012308983069398928,-8.467803829687154e-05,-0.09659572232046575,-2.714108056189931e-05,-0.07854513717809841,1.846063399542537e-05
99.6,-0.01634771700662392,-6.441109428522059e-05,-0.012250426818713835,-8.675824767045713e-05,-0.06665047789028287,-2.067094767906629e-05,-0.0778569370573663,1.3607128649873019e-05
99.8,-0.01591432490459594,-3.2203744398700866e-05,-0.012190264306600463,-8.893383030437809e-05,-0.036512557754517234,-1.3341264676361931e-05,-0.07717510978086649,8.114163663557726e-06
100.0,-0.015477872689986655,3.4361122313601915e-06,-0.01212833192309651,-9.133717668283149e-05,-0.006335279397873364,-5.120042047295584e-06,-0.07649710927459859,6.466291469689913e-06
100.2,-0.015042216744436128,7.085900889401849e-05,-0.012061890126444194,-9.417554042051879e-05,0.023724900511428223,4.18444268054987e-06,-0.07581416319741355,9.467376753280614e-06
100.4,-0.014822617379868607,0.00014306335105361383,-0.011983071405158413,-9.678161022163667e-05,0.05350682887513307,1.2459530324963018e-05,-0.07510541776972597,1.3258199569944736e-05
100.6,-0.015015034609927633,0.00016483624392216303,-0.011886623857185714,-9.775674433739272e-05,0.08285326853229359,1.5923598091831787e-05,-0.07435779308457749,1.3922806418343431e-05
100.8,-0.015564797089694559,0.00012168489992919633,-0.011777026659804435,-9.611442652827319e-05,0.11161724764317452,1.2069423055870967e-05,-0.07358419851249973,1.135155372235715e-05
101.0,-0.016236417980012702,4.8661168941048895e-05,-0.011665511415885413,-9.206481247367885e-05,0.13965730742435079,1.590803692655701e-06,-0.07281625601452311,7.878985725411563e-06
101.2,-0.016828342230856105,-2.429230355988143e-05,-0.011562244487856334,-8.677338900406615e-05,0.1668302987941567,-1.2258528676996126e-05,-0.07208426403697277,4.939042568931271e-06
101.4,-0.01720574604054995,-9.830851396638678e-05,-0.01147444510893469,-8.176001871000509e-05,0.19299419029804268,-2.5250999691535913e-05,-0.07141114275580869,2.7070586797653637e-06
101.6,-0.017204863359715862,-0.000166741521911066,-0.01140895553023849,-7.85453593156588e-05,0.2180173615580092,-3.311715355553945e-05,-0.07081720332222172,1.9983010925782564e-06
101.8,-0.01669341277549912,-0.00018749565861873763,-0.0113698607318673,-7.828890068185038e-05,0.2417807810875642,-3.2637692226811495e-05,-0.07031312813716444,3.9377994525978e-06
102.0,-0.015789878412686534,-0.00012636121767413424,-0.011351335330662295,-8.113361864072456e-05,0.26417069664440207,-2.3423643144763645e-05,-0.06988218561256433,7.322194152812737e-06
102.2,-0.014904315749490377,-1.167066098957765e-05,-0.011336736141998828,-8.582330089020068e-05,0.2850739374286445,-8.966031756870154e-06,-0.06947910284248998,8.439108004543324e-06
102.4,-0.01443637588748006,8.762404734679642e-05,-0.011309260948467249,-9.032193139745947e-05,0.3043844804199722,5.036363124407742e-06,-0.06905825101789323,4.977882490813675e-06
102.6,-0.014462504651314101,0.00013502059170964853,-0.011263434903477143,-9.303995255093532e-05,0.322011164151685,1.417682640337783e-05,-0.06860363298786153,-7.896198950457749e-07
102.8,-0.014780898477506394,0.00014741507076126192,-0.01120477109153872,-9.343637071727877e-05,0.33787429239515737,1.7035191589892967e-05,-0.06812869779662557,-4.256538902633223e-06
103.0,-0.015201873368111789,0.00014186227468392746,-0.011140895673968277,-9.168886710620943e-05,0.35189800394553955,1.3964308879545409e-05,-0.06765414454209484,-3.5821676636719515e-06
103.2,-0.015679192914718382,9.950830867100795e-05,-0.011076923727881114,-8.819039032947711e-05,0.36401030785354743,5.655176020435944e-06,-0.06719572170413472,-1.037700078382129e-06
103.4,-0.016170183587676728,5.477200449497682e-06,-0.011018725137331906,-8.351414579680405e-05,0.3741508197367509,-6.246242662282492e-06,-0.06677147610371754,5.200587205906065e-07
103.6,-0.016525164235481053,-0.00010246704969541756,-0.01097504720583374,-7.88146760491683e-05,0.3822750467418732,-1.8257453670453457e-05,-0.06640633858025394,4.0109793388271445e-07
103.8,-0.01660531158301001,-0.0001603354719100178,-0.010952402601623341,-7.562159378974632e-05,0.388348577425696,-2.6200998314687543e-05,-0.06611901382221423,-9.970773195577972e-07
104.0,-0.01642804643567517,-0.0001465035346220843,-0.01094988568914343,-7.486365097120087e-05,0.3923406599300604,-2.7491061871481783e-05,-0.06590882410734791,-3.825823857929721e-06
104.2,-0.01609606679103155,-9.440696535721983e-05,-0.010961971756050208,-7.638238997383698e-05,0.39422747872807473,-2.227863061436619e-05,-0.0657622350672489,-7.827885296583585e-06
104.4,-0.015635371376953477,-3.773302301328229e-05,-0.010984706843220192,-7.933940370440695e-05,0.3939999549118247,-1.2753264512415636e-05,-0.06566795577019992,-1.0867963931609762e-05
104.6,-0.015032070677834406,2.3188718921127957e-05,-0.011015578081479176,-8.270416680078588e-05,0.3916646479176786,-1.8364016700421742e-06,-0.06561677452836683,-1.0435138923043182e-05
104.8,-0.01442872989258769,8.864878777785481e-05,-0.011047743755133066,-8.537381405008104e-05,0.3872373763263124,7.364278153255956e-06,-0.06558793519273402,-7.023184509439065e-06
105.0,-0.014143983544937828,0.00012713401822316787,-0.011069606624310497,-8.63455078644244e-05,0.3807400395849919,1.1973939003584044e-05,-0.06554936959452305,-4.497844047864169e-06
105.2,-0.014400328608065092,0.00010787271409997678,-0.011073766950383614,-8.526236300740929e-05,0.37220630599511734,1.0829872148561164e-05,-0.06548124978539593,-6.008967556749724e-06
105.4,-0.015086449396913604,5.1300588381603774e-05,-0.011064781996222862,-8.278545112094926e-05,0.3616872830106231,5.597948400665674e-06,-0.06539595164240691,-1.0574630687899035e-05
105.6,-0.01586050684925928,1.086551703322732e-05,-0.011055914444398244,-8.007423007915361e-05,0.34924762196487824,-6.137607782624957e-07,-0.06532969551472508,-1.465824376402717e-05
105.8,-0.016442011660608692,3.6679254305262245e-06,-0.011059407572647048,-7.775583240483529e-05,0.3349579949052397,-6.039212007506179e-06,-0.06531718384975603,-1.620712736135606e-05
106.0,-0.016732973212360516,-8.54659964055789e-06,-0.011081837441786679,-7.55752740190868e-05,0.3188951434562009,-1.1196671757565233e-05,-0.06537843817337174,-1.588464003269574e-05
106.2,-0.01670811785173712,-5.827031401010906e-05,-0.01112658682968221,-7.315522482334225e-05,0.30114847938821665,-1.6884959171668428e-05,-0.06552369941002821,-1.490826486730942e-05
106.4,-0.01634809186089943,-0.0001194510685101722,-0.011194818302147708,-7.08796022358379e-05,0.2818226805442117,-2.17809975205995e-05,-0.06575541347775117,-1.3652464682569513e-05
106.6,-0.015742322786164904,-0.00013781972233345408,-0.011281622690689504,-6.98335743409572e-05,0.26103087020481314,-2.283508417811817e-05,-0.06605899775604467,-1.2851503328422577e-05
106.8,-0.015139517751225925,-9.52740207435814e-05,-0.01137482326464487,-7.089529910682106e-05,0.23888741329190344,-1.7804201853196034e-05,-0.06640080607595837,-1.4218117226473217e-05
107.0,-0.014781908564462388,-1.7546965988892305e-05,-0.011461774512282226,-7.401566902733526e-05,0.21551115461515158,-7.050498175370526e-06,-0.06674600611276,-1.835184584619255e-05
107.2,-0.014707790389621596,6.834260377654566e-05,-0.011537603244458407,-7.816798986221772e-05,0.19103200558392094,6.351531756835868e-06,-0.06707967437923144,-2.2857474818795317e-05
107.4,-0.014800587248949173,0.0001487558745104487,-0.011604867790133682,-8.161039890538367e-05,0.16558903380198675,1.754900684613196e-05,-0.06740629679721954,-2.4242834759093923e-05
107.6,-0.015011991100205234,0.00019434704487578146,-0.011666527957512822,-8.240684451191722e-05,0.13932259648451087,2.1332373193034826e-05,-0.06773255044595052,-2.193160556650541e-05
107.8,-0.015416660850328421,0.00015791608621246785,-0.011723281684283226,-7.937972323453692e-05,0.1123715172621258,1.4593747518822179e-05,-0.06806082976824768,-1.9035693219254555e-05
108.0,-0.016022965776556174,3.0959813815807474e-05,-0.011778314446168205,-7.319593405998847e-05,0.08487828076727195,-7.912058239918267e-07,-0.06840095410946401,-1.878752148228248e-05
108.2,-0.016631274082773977,-0.00011742853600636764,-0.01184070355416921,-6.645563146007172e-05,0.056992722045760336,-1.770184709606119e-05,-0.0687781493871924,-2.133789329645247e-05
108.4,-0.016966987406312653,-0.00019114166230369727,-0.011920487340489005,-6.223036073160784e-05,0.028867054637492093,-2.7707119184761236e-05,-0.06921994422027297,-2.4647002852133036e-05
108.6,-0.01691925089126589,-0.00015703017196547713,-0.01202101349494946,-6.206053043174138e-05,0.0006488709148158437,-2.6559494484993622e-05,-0.06973613581320719,-2.72874134775703e-05
108.8,-0.016572578071322997,-6.508656815191812e-05,-0.012138337547241649,-6.505608210940453e-05,-0.027518067868927302,-1.6615449227871952e-05,-0.07031642466087103,-2.9014043335356493e-05
109.0,-0.01605592787271531,1.736947989358139e-05,-0.012266459638047972,-6.882779792660734e-05,-0.05548774063890977,-4.219367106389185e-06,-0.07094320830550425,-2.9386646715932247e-05
109.2,-0.015473053045322548,6.358618899772205e-05,-0.012399675466610178,-7.119268764691337e-05,-0.08311125383366882,4.807763381097787e-06,-0.07159805682363214,-2.7803391548324628e-05
109.4,-0.014982399765637316,7.674224229531781e-05,-0.012530080228399645,-7.121883648421381e-05,-0.11024378153495494,7.873934843873872e-06,-0.0722566728890426,-2.5306872273908924e-05
109.6,-0.014813742573751777,5.922361340018382e-05,-0.012647450373984766,-6.937824514646865e-05,-0.1367492435716494,6.008772159566942e-06,-0.07288996359473315,-2.47280019551358e-05
109.8,-0.015090735080249133,2.0697123419344018e-05,-0.012745798688918472,-6.708112456454659e-05,-0.16249663360212208,2.685152921933828e-06,-0.07348133405507243,-2.77467000538312e-05
110.0,-0.015679359581410608,-3.206053606713562e-06,-0.012829251681248549,-6.57439050202716e-05,-0.1873549104195272,1.533764545446635e-06,-0.07404138406888071,-3.248951488737606e-05
110.2,-0.016298340801652846,1.9815141309175884e-05,-0.012908884812757732,-6.572324755147782e-05,-0.21119536550775733,3.543139311438474e-06,-0.07459944088402588,-3.527997750749591e-05
110.4,-0.01676582396981398,6.679970481952206e-05,-0.012994202786405746,-6.584816216051452e-05,-0.2338986475853026,5.705199314948451e-06,-0.07518151442461016,-3.461217361092753e-05
110.6,-0.017072744356984446,6.942246769166643e-05,-0.013089404918252527,-6.429798155825904e-05,-0.25535594107985826,3.346720503105874e-06,-0.07580016460374507,-3.230199809612897e-05
110.8,-0.01722760245662087,-7.4594241323153215e-06,-0.013196722342017958,-6.0380998611402704e-05,-0.27546347765908763,-5.158223249414826e-06,-0.0764621730628055,-3.0847037018633436e-05
111.0,-0.017151047488917638,-0.00011607200766202513,-0.013318726239906402,-5.549122641878488e-05,-0.294120379216429,-1.5880946775090924e-05,-0.07717391606004524,-3.100089264425333e-05
111.2,-0.016789761915858476,-0.000171757918097082,-0.013454557148820812,-5.2242583431462314e-05,-0.3112330341036583,-2.1801893631395387e-05,-0.07793185154380887,-3.2328899546684536e-05
111.4,-0.01625868915853879,-0.000135802852140717,-0.013596344577848866,-5.2566953208955986e-05,-0.32671980319968214,-1.802677557928954e-05,-0.07871371672825107,-3.4715390982575345e-05
111.6,-0.015781764458920516,-3.63788752755129e-05,-0.01373276044789677,-5.6296326214091795e-05,-0.3405095811700601,-5.1794126954298446e-06,-0.07948775196867068,-3.7839515514746886e-05
111.8,-0.015508440363963583,7.578840852016968e-05,-0.013856272720095805,-6.129895516333477e-05,-0.35253609335997466,1.1114399189558108e-05,-0.08023134697391524,-4.000461708895577e-05
112.0,-0.015463247487705669,0.00016115815873864663,-0.01396531853841987,-6.477443023395454e-05,-0.36273766018458653,2.3314505938711384e-05,-0.08093730097665894,-3.934308727089027e-05
112.2,-0.015655018038951023,0.00018548314219680531,-0.014060385902766082,-6.459334580946911e-05,-0.3710634347760334,2.5591971636472367e-05,-0.08160498962335117,-3.63694830447303e-05
112.4,-0.016115481538382357,0.0001233765057872178,-0.0141419954779368,-6.035741544829589e-05,-0.37747643103025946,1.6859929210804797e-05,-0.08223584028936107,-3.418045817176099e-05
112.6,-0.016777311987173867,-5.20181273663549e-06,-0.01421409797974417,-5.385482148966633e-05,-0.38194904536028906,1.8175498170984885e-06,-0.0828415840173985,-3.535011693965088e-05
112.8,-0.017397897032508935,-0.00012265371929629513,-0.01428625716505175,-4.81648553715131e-05,-0.38445845776209236,-1.1367324361517939e-05,-0.08344880977844986,-3.912600840316905e-05
113.0,-0.017708915856173874,-0.00015227374598547887,-0.014368765940122511,-4.573083654110941e-05,-0.3849892343902298,-1.6198529284083185e-05,-0.0840856253145091,-4.258955206685459e-05
113.2,-0.017638119323969564,-9.207656653677706e-05,-0.014465209349015426,-4.6779136285399314e-05,-0.38353934326601496,-1.2086595507616618e-05,-0.0847620789556879,-4.394680786972222e-05
113.4,-0.01732283709401141,-1.1032543905041249e-05,-0.014571475827709056,-4.939422199909625e-05,-0.3801208216319654,-3.850584221568455e-06,-0.08546715434584938,-4.36082013604509e-05
113.6,-0.016921661388845467,2.8381996272892717e-05,-0.014681373299543459,-5.1248931513430696e-05,-0.37475463835378436,2.68770069892595e-06,-0.08618292968924135,-4.2638169792900986e-05
113.8,-0.016498084134808202,2.3965175272568735e-05,-0.014790144532195832,-5.1307832481392356e-05,-0.36746844098849474,4.846186837517817e-06,-0.08689399071637634,-4.1566823634160685e-05
114.0,-0.016104077329362525,9.379686011671078e-06,-0.014892220129666085,-5.010640525144973e-05,-0.3583011128555431,3.914789650025247e-06,-0.08758271486354205,-4.1056045662856595e-05
114.2,-0.015872592464061322,4.793537246900064e-06,-0.014979440884058986,-4.88866025830441e-05,-0.34730675654061066,2.9451308053095992e-06,-0.08822559532331087,-4.238970268333192e-05
114.4,-0.015935698276340234,1.1084468193088415e-05,-0.015045173294223318,-4.858853130616788e-05,-0.3345514067071,4.1802657562077995e-06,-0.0888039638043715,-4.59520540667692e-05
114.6,-0.016279985363041486,3.147357484554915e-05,-0.015090017881985805,-4.925152018346936e-05,-0.3201071322138471,7.635961198990568e-06,-0.08931841975478523,-4.976274652099281e-05
114.8,-0.0167597841268823,6.551218648071632e-05,-0.015121244383516412,-4.9900563197348106e-05,-0.30405219979273984,1.0800041459177906e-05,-0.08978746647918893,-5.096260526785428e-05
115.0,-0.017245717812874768,8.483347110479395e-05,-0.015146817635983018,-4.90880462990315e-05,-0.2864759129288691,9.9808397547054e-06,-0.09023250301317602,-4.9000012650318034e-05
115.2,-0.017679526492173803,4.8101425618725464e-05,-0.015172018572425072,-4.600527903680146e-05,-0.2674800873078752,3.1402795976421728e-06,-0.09066895464202704,-4.6385654282103774e-05
115.4,-0.017978160879352778,-4.429401756573227e-05,-0.015201255916063248,-4.1408263130549685e-05,-0.24717413239455652,-7.652886230596359e-06,-0.09110996466673345,-4.590654498400925e-05
115.6,-0.01798883426989414,-0.00013053909369088176,-0.015239125446250758,-3.7407895045862387e-05,-0.2256695628533408,-1.6665619699154168e-05,-0.09156808140523591,-4.787440206216376e-05
115.8,-0.017625839923462207,-0.00014334045682587107,-0.01528638977983885,-3.6002030758449626e-05,-0.20308212002096987,-1.8448890773556137e-05,-0.09204460368313934,-5.0625470218122276e-05
116.0,-0.017021871433707165,-7.737826412045626e-05,-0.015336001229116323,-3.759454524856348e-05,-0.17953668928362496,-1.1920099332527488e-05,-0.0925196237250324,-5.2825605585012926e-05
116.2,-0.01645907238513846,1.3992761784594563e-05,-0.015376251943178473,-4.080006288750523e-05,-0.15516536023506902,-8.718057669872735e-07,-0.09296042745068664,-5.414188086689457e-05
116.4,-0.016145793384611577,7.938109794252423e-05,-0.015398482872898986,-4.352699066063551e-05,-0.13010121877864914,9.013570487180892e-06,-0.09334171169915072,-5.424219458505089e-05
116.6,-0.016109535762429926,0.00010503610621504177,-0.015400616553558255,-4.425573909430123e-05,-0.10447645120276383,1.3586256746101366e-05,-0.09365549422651306,-5.2731525652083405e-05
116.8,-0.016291587811751287,9.581575801967444e-05,-0.01538401280797947,-4.262280611358683e-05,-0.07842637389860518,1.1772409898697255e-05,-0.09390405329445037,-5.047345574187742e-05
117.0,-0.0166540865542004,5.38275327771576e-05,-0.015350111582616507,-3.934082856012691e-05,-0.05209192493714548,5.344843010125595e-06,-0.09409173053499156,-4.978297525298615e-05
117.2,-0.017139699785062114,-8.174062946338944e-06,-0.015302000874583138,-3.574810215990904e-05,-0.025615532369954293,-2.2234603432109584e-06,-0.09422828527444888,-5.211033761845728e-05
117.4,-0.017600486723208693,-5.467412037968506e-05,-0.015246769531708768,-3.3089311079299094e-05,0.0008642515473307887,-7.533334327771882e-06,-0.09433388642572856,-5.599715221929003e-05
117.6,-0.017867096341441947,-5.674408913624752e-05,-0.01519278729937256,-3.1795839198633954e-05,0.02721212314429788,-9.22997846856032e-06,-0.09443164291630685,-5.840651722683857e-05
117.8,-0.01788651891288693,-2.935596802722494e-05,-0.015144260313559794,-3.129429800405039e-05,0.05329163131719253,-8.658410340745955e-06,-0.0945335570175794,-5.791760161266738e-05
118.0,-0.017730134304472178,-1.5616691340314126e-05,-0.015099919617046424,-3.067807775398822e-05,0.07896510464821402,-8.131826257882864e-06,-0.09463703545277913,-5.585478343015224e-05
118.2,-0.0174589834367657,-3.105127378289103e-05,-0.015056783012429294,-2.9696170219978448e-05,0.10409902583723649,-8.31864790575185e-06,-0.09473412603649597,-5.432949958588554e-05
118.4,-0.017060707019299137,-4.428579333331938e-05,-0.015012410279722619,-2.8953053683043825e-05,0.12856737815834757,-7.654896899852408e-06,-0.09481711032237311,-5.414682936130397e-05
118.6,-0.016562011723353167,-2.1433074150063703e-05,-0.014962266224685647,-2.9123006121778735e-05,0.15224871699007284,-4.454469908257453e-06,-0.09487226734564345,-5.505634108633709e-05
